package	file	line	column	error_code	message
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ConfirmationModal/index.tsx	7	35	TS2307	Cannot find module '@/components/inputs' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ConfirmationModal/index.tsx	8	33	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalHeader/ModalHeader.stories.tsx	3	24	TS2307	Cannot find module '@/components/inputs' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalHeader/ModalHeader.stories.tsx	4	21	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalHeader/index.tsx	6	24	TS2307	Cannot find module '@/components/inputs' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalHeader/index.tsx	7	39	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/ModalManager.stories.tsx	3	24	TS2307	Cannot find module '@/components/inputs' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/ModalManager.stories.tsx	4	33	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/ModalManager.stories.tsx	5	31	TS2307	Cannot find module '@/providers' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/index.tsx	3	31	TS2307	Cannot find module '@/providers' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/index.tsx	4	36	TS2307	Cannot find module '@/providers/ModalProvider' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/index.tsx	36	46	TS7006	Parameter 'modal' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/index.tsx	42	35	TS7006	Parameter 'modal' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalManager/index.tsx	70	18	TS7006	Parameter 'item' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalWrapper/ModalWrapper.css.ts	3	34	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalWrapper/index.tsx	3	27	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ModalWrapper/index.tsx	4	28	TS2307	Cannot find module '@/components/primitives/Transition' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/overlays/modals/ViewImageModal/index.tsx	1	21	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.css.ts	9	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	3	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	4	39	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	5	33	TS2307	Cannot find module '@/storybook/ScrollableStory' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	80	17	TS2322	Type '{ p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	84	39	TS2322	Type '{ borderColor: string; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	90	9	TS2322	Type '{ borderColor: { base: string; dark: string; }; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	103	9	TS2322	Type '{ borderColor: { base: string; dark: string; darkHover: string; hover: string; }; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	109	66	TS2322	Type '{ borderColor: { base: string; dark: string; }; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	116	9	TS2322	Type '{ borderColor: { base: string; dark: string; }; borderWidth: string; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	134	43	TS2322	Type '{ key: "1px" | "2px" | "4px" | "8px"; borderWidth: "1px" | "2px" | "4px" | "8px"; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	150	61	TS2322	Type '{ key: "dashed" | "dotted" | "double" | "none" | "solid"; borderStyle: "dashed" | "dotted" | "double" | "none" | "solid"; borderWidth: string; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	174	15	TS2322	Type '{ key: "all" | "bottom" | "left" | "right" | "top" | "x" | "y"; borderColor: string; borderSide: "all" | "bottom" | "left" | "right" | "top" | "x" | "y"; borderWidth: string; p: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	196	31	TS2322	Type '{ key: "2xl" | "3xl" | "full" | "lg" | "md" | "none" | "sm" | "xl"; p: string; r: "2xl" | "3xl" | "full" | "lg" | "md" | "none" | "sm" | "xl"; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	214	63	TS2322	Type '{ shadow: true; bg: { base: string; dark: string; }; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	224	9	TS2322	Type '{ bg: { base: string; dark: string; }; borderColor: string; borderWidth: string; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	248	9	TS2322	Type '{ bg: { base: string; dark: string; }; borderColor: string; borderSide: "left"; borderWidth: string; px: string; py: string; r: string; children: Element[]; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	273	9	TS2322	Type '{ bg: { base: string; dark: string; }; borderColor: { base: string; dark: string; }; borderSide: "bottom"; borderWidth: string; p: string; children: Element[]; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/Bordered.stories.tsx	296	65	TS2322	Type '{ asChild: true; borderColor: string; borderWidth: string; p: string; r: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BorderedOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BorderedOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/index.tsx	20	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/index.tsx	21	35	TS2307	Cannot find module '@/system/grid-utils' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Bordered/index.tsx	22	10	TS2305	Module '"*.css"' has no exported member 'shadowClass'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Box/Box.css.ts	9	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Box/Box.stories.tsx	3	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Box/Box.stories.tsx	4	39	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Box/Box.stories.tsx	5	33	TS2307	Cannot find module '@/storybook/ScrollableStory' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Box/index.tsx	19	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Box/index.tsx	20	35	TS2307	Cannot find module '@/system/grid-utils' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Box/index.tsx	21	10	TS2305	Module '"*.css"' has no exported member 'shadowClass'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.css.ts	10	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.stories.tsx	4	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.stories.tsx	5	24	TS2307	Cannot find module '@/components/inputs' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.stories.tsx	13	8	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.stories.tsx	14	33	TS2307	Cannot find module '@/storybook/ScrollableStory' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.stories.tsx	15	34	TS2307	Cannot find module '@/storybook/VariantContainer' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.stories.tsx	16	34	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/Flex.stories.tsx	115	11	TS7006	Parameter 'args' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/index.tsx	22	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/index.tsx	159	50	TS7006	Parameter 'v' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/index.tsx	159	55	TS7053	Element implicitly has an 'any' type because expression of type 'any' can't be used to index type '{ readonly stretch: "stretch"; readonly center: "center"; readonly start: "flex-start"; readonly end: "flex-end"; readonly baseline: "baseline"; }'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/index.tsx	160	56	TS7006	Parameter 'v' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Flex/index.tsx	160	61	TS7053	Element implicitly has an 'any' type because expression of type 'any' can't be used to index type '{ readonly start: "flex-start"; readonly center: "center"; readonly between: "space-between"; readonly around: "space-around"; readonly evenly: "space-evenly"; readonly end: "flex-end"; }'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/Grid.css.ts	10	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/Grid.stories.tsx	3	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/Grid.stories.tsx	4	55	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/Grid.stories.tsx	5	33	TS2307	Cannot find module '@/storybook/ScrollableStory' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/Grid.stories.tsx	6	34	TS2307	Cannot find module '@/storybook/VariantContainer' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/Grid.stories.tsx	97	11	TS7006	Parameter 'args' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/index.tsx	22	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/index.tsx	23	10	TS2305	Module '"*.css"' has no exported member 'shadowClass'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/index.tsx	149	56	TS7006	Parameter 'v' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Grid/index.tsx	149	61	TS7053	Element implicitly has an 'any' type because expression of type 'any' can't be used to index type '{ readonly start: "start"; readonly center: "center"; readonly end: "end"; readonly between: "space-between"; }'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Icon/Icon.stories.tsx	3	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Icon/Icon.stories.tsx	4	46	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Icon/index.tsx	4	37	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Icon/index.tsx	5	37	TS2307	Cannot find module '@/system/responsive/utils/getResponsiveLayoutStyles' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Icon/index.tsx	25	18	TS2322	Type '{ asChild: true; flexShrink: string; children: Element; }' is not assignable to type 'IntrinsicAttributes & BoxOwnProps<"div"> & Omit<DetailedHTMLProps<HTMLAttributes<HTMLDivElement>, HTMLDivElement>, keyof BoxOwnProps<...>>'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Prose/Prose.css.ts	3	48	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Prose/Prose.stories.tsx	3	33	TS2307	Cannot find module '@/storybook/ScrollableStory' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/Ring.css.ts	9	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/Ring.stories.tsx	4	24	TS2307	Cannot find module '@/components/inputs' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/Ring.stories.tsx	5	22	TS2307	Cannot find module '@/components/layout' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/Ring.stories.tsx	12	8	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/Ring.stories.tsx	13	55	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/Ring.stories.tsx	57	11	TS7006	Parameter 'args' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/index.tsx	20	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Ring/index.tsx	21	35	TS2307	Cannot find module '@/system/grid-utils' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Slot/Slot.stories.tsx	3	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Slot/Slot.stories.tsx	4	33	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Slot/Slot.stories.tsx	5	34	TS2307	Cannot find module '@/storybook/VariantContainer' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Slot/Slot.stories.tsx	6	42	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Stack/Stack.stories.tsx	3	33	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/Text.css.ts	9	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/Text.stories.tsx	3	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/Text.stories.tsx	4	39	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/Text.stories.tsx	5	33	TS2307	Cannot find module '@/storybook/ScrollableStory' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/Text.stories.tsx	95	11	TS7006	Parameter 'args' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/index.tsx	22	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/index.tsx	184	43	TS7006	Parameter 'v' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Text/index.tsx	184	48	TS7053	Element implicitly has an 'any' type because expression of type 'any' can't be used to index type '{ readonly normal: ""; readonly start: "trim-start"; readonly end: "trim-end"; readonly both: "trim-both"; }'.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Transition/Transition.stories.tsx	4	23	TS2307	Cannot find module '@/components/feedback' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Transition/Transition.stories.tsx	5	24	TS2307	Cannot find module '@/components/inputs' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Transition/Transition.stories.tsx	6	33	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Transition/Transition.stories.tsx	7	33	TS2307	Cannot find module '@/storybook/ScrollableStory' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Transition/Transition.stories.tsx	8	34	TS2307	Cannot find module '@/storybook/VariantContainer' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/Transition/Transition.stories.tsx	9	24	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/WithDivide/WithDivide.stories.tsx	3	22	TS2307	Cannot find module '@/components/layout' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/WithDivide/WithDivide.stories.tsx	4	33	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/components/primitives/WithDivide/index.tsx	9	8	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/index.ts	5	1	TS2308	Module './providers' has already exported a member named 'useModuleSidebarState'. Consider explicitly re-exporting to resolve the ambiguity.
@lifeforge/lifeforge--notes	../../../packages/ui/src/providers/BackgroundProvider.tsx	1	27	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/PreviewWrapper.tsx	15	44	TS2307	Cannot find module '@/components' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/PreviewWrapper.tsx	16	30	TS2307	Cannot find module '@/components/overlays' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/PreviewWrapper.tsx	17	34	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/PreviewWrapper.tsx	18	31	TS2307	Cannot find module '@/providers' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/SBThemeProvider.tsx	4	26	TS2307	Cannot find module '@/utils/forgeAPI' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/ScrollableStory.tsx	1	27	TS2307	Cannot find module '@/components/layout' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/ScrollableStory.tsx	2	27	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/VariantContainer.tsx	1	27	TS2307	Cannot find module '@/components/primitives' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/toolbars/themeColor.ts	1	34	TS2307	Cannot find module '@/system/colors/constants/tailwind-palette' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/storybook/toolbars/themeColor.ts	2	27	TS2307	Cannot find module '@/utils/anyColorToHex' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/system/responsive/utils/getResponsiveLayoutStyles.ts	1	52	TS2307	Cannot find module '@/system' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/system/tokens/resolvers/layout-props-resolvers.ts	1	41	TS2307	Cannot find module '@/system/responsive' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/system/tokens/resolvers/rounded-props-resolvers.ts	3	41	TS2307	Cannot find module '@/system/responsive' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../packages/ui/src/system/tokens/resolvers/spacing-props-resolvers.ts	1	41	TS2307	Cannot find module '@/system/responsive' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/commands.ts	8	23	TS2307	Cannot find module '@/commands/changelog' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/commands.ts	9	16	TS2307	Cannot find module '@/commands/db' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/commands.ts	10	17	TS2307	Cannot find module '@/commands/dev' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/commands.ts	11	21	TS2307	Cannot find module '@/commands/locales' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/commands.ts	12	21	TS2307	Cannot find module '@/commands/modules' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/commands.ts	13	21	TS2307	Cannot find module '@/commands/project' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/commands.ts	14	20	TS2307	Cannot find module '@/commands/whoami' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/help.ts	4	20	TS2307	Cannot find module '@/utils/logger' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/cli/setup.ts	8	37	TS2307	Cannot find module '@/utils/logger' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/changelog/handlers/createChangelogHandler.ts	6	20	TS2307	Cannot find module '@/utils/logger' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/download-pocketbase.ts	8	40	TS2307	Cannot find module '@/constants/db' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/download-pocketbase.ts	9	28	TS2307	Cannot find module '@/utils/commands' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/download-pocketbase.ts	10	30	TS2307	Cannot find module '@/utils/helpers' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/download-pocketbase.ts	11	20	TS2307	Cannot find module '@/utils/logger' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/superuser.ts	4	56	TS2307	Cannot find module '@/constants/db' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/superuser.ts	5	28	TS2307	Cannot find module '@/utils/commands' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/superuser.ts	6	20	TS2307	Cannot find module '@/utils/logger' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/database-initialization/superuser.ts	38	62	TS7006	Parameter 'flag' implicitly has an 'any' type.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/migration-generation/cleanupOldMigrations.ts	3	35	TS2307	Cannot find module '@/constants/db' or its corresponding type declarations.
@lifeforge/lifeforge--notes	../../../tools/src/commands/db/functions/migration-generation/cleanupOldMigrations.ts	4	20	TS2307	Cannot find module '@/utils/logger' or its corresponding type declarations.
